Mod:Item:MetaData, Localized Name
nuclearcraft:depleted_fuel_curium:10, 枯竭高密度锔-247燃料
nuclearcraft:depleted_fuel_curium:11, 枯竭高密度氧化锔-247燃料
nuclearcraft:depleted_fuel_berkelium:0, 枯竭低密度锫-248燃料
nuclearcraft:depleted_fuel_berkelium:1, 枯竭低密度氧化锫-248燃料
nuclearcraft:depleted_fuel_berkelium:2, 枯竭高密度锫-248燃料
nuclearcraft:depleted_fuel_berkelium:3, 枯竭高密度氧化锫-248燃料
nuclearcraft:depleted_fuel_californium:0, 枯竭低密度锎-249燃料
nuclearcraft:depleted_fuel_californium:1, 枯竭低密度氧化锎-249燃料
nuclearcraft:depleted_fuel_californium:2, 枯竭高密度锎-249燃料
nuclearcraft:depleted_fuel_californium:3, 枯竭高密度氧化锎-249燃料
nuclearcraft:depleted_fuel_californium:4, 枯竭低密度锎-251燃料
nuclearcraft:depleted_fuel_californium:5, 枯竭低密度氧化锎-251燃料
nuclearcraft:depleted_fuel_californium:6, 枯竭高密度锎-251燃料
nuclearcraft:depleted_fuel_californium:7, 枯竭高密度氧化锎-251燃料
nuclearcraft:depleted_fuel_ic2:0, 枯竭铀核燃料
nuclearcraft:depleted_fuel_ic2:1, 枯竭MOX核燃料
nuclearcraft:boron:0, 硼-10
nuclearcraft:boron:1, 小撮硼-10
nuclearcraft:boron:2, 硼-11
nuclearcraft:boron:3, 小撮硼-11
nuclearcraft:lithium:0, 锂-6
nuclearcraft:lithium:1, 小撮锂-6
nuclearcraft:lithium:2, 锂-7
nuclearcraft:lithium:3, 小撮锂-7
nuclearcraft:lithium_ion_cell, 锂离子电池
nuclearcraft:geiger_counter, 盖革计数器
nuclearcraft:rad_shielding:0, 轻型辐射屏蔽板
nuclearcraft:rad_shielding:1, 中型辐射屏蔽板
nuclearcraft:rad_shielding:2, 重型辐射屏蔽板
nuclearcraft:radiation_badge, 辐射徽章
nuclearcraft:radaway, 辐射宁
nuclearcraft:radaway_slow, 缓效辐射宁
nuclearcraft:rad_x, Rad-X
nuclearcraft:portable_ender_chest, 便携式末影箱
nuclearcraft:dominos, 多米诺的大餐
nuclearcraft:flour, 面粉
nuclearcraft:graham_cracker, 全麦饼干
nuclearcraft:roasted_cocoa_beans, 烤可可豆
nuclearcraft:ground_cocoa_nibs, 碎可可
nuclearcraft:cocoa_butter, 固化可可脂
nuclearcraft:cocoa_solids, 可可粉
nuclearcraft:unsweetened_chocolate, 无糖巧克力
nuclearcraft:dark_chocolate, 黑巧克力
nuclearcraft:milk_chocolate, 牛奶巧克力
nuclearcraft:gelatin, 明胶
nuclearcraft:marshmallow, 棉花糖
nuclearcraft:smore, 饼干夹烤棉花糖
nuclearcraft:moresmore, 多层饼干夹烤棉花糖
nuclearcraft:foursmore, 四重饼干夹烤棉花糖
nuclearcraft:record_wanderer, 唱片
nuclearcraft:record_end_of_the_world, 唱片
nuclearcraft:record_money_for_nothing, 唱片
nuclearcraft:record_hyperspace, 唱片
nuclearcraft:sword_boron, 硼剑
nuclearcraft:pickaxe_boron, 硼镐
nuclearcraft:shovel_boron, 硼锹
nuclearcraft:axe_boron, 硼斧
nuclearcraft:hoe_boron, 硼锄
nuclearcraft:spaxelhoe_boron, 硼镐尖斧
nuclearcraft:sword_tough, 高强合金剑
nuclearcraft:pickaxe_tough, 高强合金镐
nuclearcraft:shovel_tough, 高强合金锹
nuclearcraft:axe_tough, 高强合金斧
nuclearcraft:hoe_tough, 高强合金锄
nuclearcraft:spaxelhoe_tough, 高强合金镐尖斧
nuclearcraft:sword_hard_carbon, 硬碳剑
nuclearcraft:pickaxe_hard_carbon, 硬碳镐
nuclearcraft:shovel_hard_carbon, 硬碳锹
nuclearcraft:axe_hard_carbon, 硬碳斧
nuclearcraft:hoe_hard_carbon, 硬碳锄
nuclearcraft:spaxelhoe_hard_carbon, 硬碳镐尖斧
nuclearcraft:sword_boron_nitride, 氮化硼剑
nuclearcraft:pickaxe_boron_nitride, 氮化硼镐
nuclearcraft:shovel_boron_nitride, 氮化硼锹
nuclearcraft:axe_boron_nitride, 氮化硼斧
nuclearcraft:hoe_boron_nitride, 氮化硼锄
nuclearcraft:spaxelhoe_boron_nitride, 氮化硼镐尖斧
nuclearcraft:helm_boron, 硼头盔
nuclearcraft:chest_boron, 硼胸甲
nuclearcraft:legs_boron, 硼护腿
nuclearcraft:boots_boron, 硼靴子
nuclearcraft:helm_tough, 高强合金头盔
nuclearcraft:chest_tough, 高强合金胸甲
nuclearcraft:legs_tough, 高强合金护腿
nuclearcraft:boots_tough, 高强合金靴子
nuclearcraft:helm_hard_carbon, 硬碳头盔
nuclearcraft:chest_hard_carbon, 硬碳胸甲
nuclearcraft:legs_hard_carbon, 硬碳护腿
nuclearcraft:boots_hard_carbon, 硬碳靴子
nuclearcraft:helm_boron_nitride, 氮化硼头盔
nuclearcraft:chest_boron_nitride, 氮化硼胸甲
nuclearcraft:legs_boron_nitride, 氮化硼护腿
nuclearcraft:boots_boron_nitride, 氮化硼靴子
nuclearcraft:helm_hazmat, 防护服头套
nuclearcraft:chest_hazmat, 防护服上衣
nuclearcraft:legs_hazmat, 防护服裤子
nuclearcraft:boots_hazmat, 防护服靴子
nuclearcraft:fluid_oxygen, 氧气
nuclearcraft:fluid_hydrogen, 氢
nuclearcraft:fluid_deuterium, 氘
nuclearcraft:fluid_tritium, 氚
nuclearcraft:fluid_helium3, 氦-3
nuclearcraft:fluid_helium, 氦气
nuclearcraft:fluid_boron, 熔融硼
nuclearcraft:fluid_boron10, 熔融硼-10
nuclearcraft:fluid_boron11, 熔融硼-11
nuclearcraft:fluid_lithium, 熔融锂
nuclearcraft:fluid_lithium6, 熔融锂-6
nuclearcraft:fluid_lithium7, 熔融锂-7
nuclearcraft:fluid_ferroboron, 熔融硼铁合金
nuclearcraft:fluid_tough, 熔融高强合金
nuclearcraft:fluid_hard_carbon, 熔融硬碳
nuclearcraft:fluid_coal, 液态煤炭
nuclearcraft:fluid_beryllium, 熔融铍
nuclearcraft:fluid_manganese, 熔融锰
nuclearcraft:fluid_manganese_dioxide, 熔融二氧化锰
nuclearcraft:fluid_sulfur, 熔融硫
nuclearcraft:fluid_arsenic, 熔融砷
nuclearcraft:fluid_liquidhelium, 液氦
nuclearcraft:fluid_liquid_nitrogen, 液氮
nuclearcraft:fluid_plasma, 等离子体
nuclearcraft:fluid_neutron, 中子流体
nuclearcraft:fluid_ethanol, 乙醇
nuclearcraft:fluid_methanol, 甲醇
nuclearcraft:fluid_radaway, 辐射宁流体
nuclearcraft:fluid_radaway_slow, 缓效辐射宁流体
nuclearcraft:fluid_nitrogen, 氮气
nuclearcraft:fluid_fluorine, 氟
nuclearcraft:fluid_carbon_dioxide, 二氧化碳
nuclearcraft:fluid_carbon_monoxide, 一氧化碳
nuclearcraft:fluid_ethene, 乙烯
nuclearcraft:fluid_fluoromethane, 氟代甲烷
nuclearcraft:fluid_ammonia, 氨
nuclearcraft:fluid_oxygen_difluoride, 二氟化氧
nuclearcraft:fluid_diborane, 乙硼烷
nuclearcraft:fluid_sulfur_dioxide, 二氧化硫
nuclearcraft:fluid_sulfur_trioxide, 三氧化硫
nuclearcraft:fluid_hydrofluoric_acid, 氢氟酸
nuclearcraft:fluid_boric_acid, 硼酸
nuclearcraft:fluid_sulfuric_acid, 硫酸
nuclearcraft:fluid_boron_nitride_solution, 氮化硼溶液
nuclearcraft:fluid_fluorite_water, 氟化钙溶液
nuclearcraft:fluid_calcium_sulfate_solution, 硫酸钙溶液
nuclearcraft:fluid_sodium_fluoride_solution, 氟化钠溶液
nuclearcraft:fluid_potassium_fluoride_solution, 氟化钾溶液
nuclearcraft:fluid_sodium_hydroxide_solution, 氢氧化钠溶液
nuclearcraft:fluid_potassium_hydroxide_solution, 氢氧化钾溶液
nuclearcraft:fluid_borax_solution, 硼砂溶液
nuclearcraft:fluid_corium, 堆芯熔融物
nuclearcraft:fluid_chocolate_liquor, 可可浆
nuclearcraft:fluid_cocoa_butter, 可可脂
nuclearcraft:fluid_unsweetened_chocolate, 熔融无糖巧克力
nuclearcraft:fluid_dark_chocolate, 熔融黑巧克力
nuclearcraft:fluid_milk_chocolate, 熔融牛奶巧克力
nuclearcraft:fluid_sugar, 熔融糖
nuclearcraft:fluid_gelatin, 熔融明胶
nuclearcraft:fluid_hydrated_gelatin, 水合明胶
nuclearcraft:fluid_marshmallow, 液态棉花糖
nuclearcraft:fluid_milk, 牛奶
nuclearcraft:fluid_lif, 熔融氟化锂
nuclearcraft:fluid_bef2, 熔融氟化铍
nuclearcraft:fluid_flibe, 熔融氟锂铍盐混合物
nuclearcraft:fluid_naoh, 熔融氢氧化钠
nuclearcraft:fluid_koh, 熔融氢氧化钾
nuclearcraft:fluid_steam, 蒸汽
nuclearcraft:fluid_high_pressure_steam, 高压蒸汽
nuclearcraft:fluid_exhaust_steam, 废蒸汽
nuclearcraft:fluid_low_pressure_steam, 低压蒸汽
nuclearcraft:fluid_low_quality_steam, 低质蒸汽
nuclearcraft:fluid_preheated_water, 预热水
nuclearcraft:fluid_condensate_water, 冷凝水
nuclearcraft:fluid_sodium, 熔融钠
nuclearcraft:fluid_potassium, 熔融钾
nuclearcraft:fluid_nak, 共晶钠钾合金
nuclearcraft:fluid_nak_hot, 热共晶钠钾合金
nuclearcraft:fluid_bas, 熔融砷化硼
nuclearcraft:fluid_sic_vapor, 碳化硅蒸气
nuclearcraft:fluid_alugentum, 熔融银铝矿
nuclearcraft:fluid_alumina, 熔融氧化铝
nuclearcraft:fluid_aluminum, 熔融铝
nuclearcraft:fluid_silver, 熔融银
chisel:blockaluminum:0, 铝块
chisel:blockaluminum:1, 铝块
chisel:blockaluminum:2, 铝块
chisel:blockaluminum:3, 铝块
chisel:blockaluminum:4, 铝块
chisel:blockaluminum:5, 铝块
chisel:blockaluminum:6, 铝块
chisel:andesite:0, 安山岩
chisel:andesite:1, 安山岩
chisel:andesite:2, 安山岩
chisel:andesite:3, 安山岩
chisel:andesite:4, 安山岩
chisel:andesite:5, 安山岩
chisel:andesite:6, 安山岩
chisel:andesite:7, 安山岩
chisel:andesite:8, 安山岩
chisel:andesite:9, 安山岩
chisel:andesite:10, 安山岩
chisel:andesite:11, 安山岩
chisel:andesite:12, 安山岩
chisel:andesite:13, 安山岩
chisel:andesite:14, 安山岩
chisel:andesite:15, 安山岩
chisel:andesite1:0, 安山岩
chisel:andesite1:1, 安山岩
chisel:andesite1:2, 安山岩
chisel:andesite1:3, 安山岩
chisel:andesite1:4, 安山岩
chisel:andesite1:5, 安山岩
chisel:andesite1:6, 安山岩
chisel:andesite1:7, 安山岩
chisel:andesite1:8, 安山岩
chisel:andesite1:9, 安山岩
chisel:andesite1:10, 安山岩
chisel:andesite1:11, 安山岩
chisel:andesite1:12, 安山岩
chisel:andesite1:13, 安山岩
chisel:andesite1:14, 安山岩
chisel:andesite1:15, 安山岩
chisel:andesite2:0, 安山岩
chisel:antiblock:0, 纯色方块
chisel:antiblock:1, 纯色方块
chisel:antiblock:2, 纯色方块
chisel:antiblock:3, 纯色方块
chisel:antiblock:4, 纯色方块
chisel:antiblock:5, 纯色方块
chisel:antiblock:6, 纯色方块
chisel:antiblock:7, 纯色方块
chisel:antiblock:8, 纯色方块
chisel:antiblock:9, 纯色方块
chisel:antiblock:10, 纯色方块
chisel:antiblock:11, 纯色方块
chisel:antiblock:12, 纯色方块
chisel:antiblock:13, 纯色方块
chisel:antiblock:14, 纯色方块
chisel:antiblock:15, 纯色方块
chisel:basalt:0, 玄武岩
chisel:basalt:1, 玄武岩
chisel:basalt:2, 玄武岩
chisel:basalt:3, 玄武岩
chisel:basalt:4, 玄武岩
chisel:basalt:5, 玄武岩
chisel:basalt:6, 玄武岩
chisel:basalt:7, 玄武岩
chisel:basalt:8, 玄武岩
chisel:basalt:9, 玄武岩
chisel:basalt:10, 玄武岩
chisel:basalt:11, 玄武岩
chisel:basalt:12, 玄武岩
chisel:basalt:13, 玄武岩
chisel:basalt:14, 玄武岩
chisel:basalt:15, 玄武岩
chisel:basalt1:0, 玄武岩
chisel:basalt1:1, 玄武岩
chisel:basalt1:2, 玄武岩
chisel:basalt1:3, 玄武岩
chisel:basalt1:4, 玄武岩
chisel:basalt1:5, 玄武岩
chisel:basalt1:6, 玄武岩
chisel:basalt1:7, 玄武岩
chisel:basalt1:8, 玄武岩
chisel:basalt1:9, 玄武岩
chisel:basalt2:0, 玄武岩
chisel:basalt2:1, 玄武岩
chisel:basalt2:2, 玄武岩
chisel:basalt2:3, 玄武岩
chisel:basalt2:4, 玄武岩
chisel:basalt2:5, 玄武岩
chisel:basalt2:6, 玄武岩
chisel:basalt2:7, 玄武岩
chisel:bookshelf_oak:0, 橡木书架
chisel:bookshelf_oak:1, 橡木书架
chisel:bookshelf_oak:2, 橡木书架
chisel:bookshelf_oak:3, 橡木书架
chisel:bookshelf_oak:4, 橡木书架
chisel:bookshelf_oak:5, 橡木书架
chisel:bookshelf_oak:6, 橡木书架
chisel:bookshelf_oak:7, 橡木书架
chisel:bookshelf_oak:8, 橡木书架
chisel:bookshelf_oak:9, 橡木书架
chisel:bookshelf_spruce:0, 云杉木书架
chisel:bookshelf_spruce:1, 云杉木书架
chisel:bookshelf_spruce:2, 云杉木书架
chisel:bookshelf_spruce:3, 云杉木书架
chisel:bookshelf_spruce:4, 云杉木书架
chisel:bookshelf_spruce:5, 云杉木书架
chisel:bookshelf_spruce:6, 云杉木书架
chisel:bookshelf_spruce:7, 云杉木书架
chisel:bookshelf_spruce:8, 云杉木书架
chisel:bookshelf_spruce:9, 云杉木书架
chisel:bookshelf_birch:0, 白桦木书架
chisel:bookshelf_birch:1, 白桦木书架
chisel:bookshelf_birch:2, 白桦木书架
chisel:bookshelf_birch:3, 白桦木书架
chisel:bookshelf_birch:4, 白桦木书架
chisel:bookshelf_birch:5, 白桦木书架
chisel:bookshelf_birch:6, 白桦木书架
chisel:bookshelf_birch:7, 白桦木书架
chisel:bookshelf_birch:8, 白桦木书架
chisel:bookshelf_birch:9, 白桦木书架
chisel:bookshelf_jungle:0, 丛林木书架
chisel:bookshelf_jungle:1, 丛林木书架
chisel:bookshelf_jungle:2, 丛林木书架
chisel:bookshelf_jungle:3, 丛林木书架
chisel:bookshelf_jungle:4, 丛林木书架
chisel:bookshelf_jungle:5, 丛林木书架
chisel:bookshelf_jungle:6, 丛林木书架
chisel:bookshelf_jungle:7, 丛林木书架
chisel:bookshelf_jungle:8, 丛林木书架
chisel:bookshelf_jungle:9, 丛林木书架
chisel:bookshelf_acacia:0, 金合欢木书架
chisel:bookshelf_acacia:1, 金合欢木书架
chisel:bookshelf_acacia:2, 金合欢木书架
chisel:bookshelf_acacia:3, 金合欢木书架
chisel:bookshelf_acacia:4, 金合欢木书架
chisel:bookshelf_acacia:5, 金合欢木书架
chisel:bookshelf_acacia:6, 金合欢木书架
chisel:bookshelf_acacia:7, 金合欢木书架
chisel:bookshelf_acacia:8, 金合欢木书架
chisel:bookshelf_acacia:9, 金合欢木书架
chisel:bookshelf_darkoak:0, 深色橡木书架
chisel:bookshelf_darkoak:1, 深色橡木书架
chisel:bookshelf_darkoak:2, 深色橡木书架
chisel:bookshelf_darkoak:3, 深色橡木书架
chisel:bookshelf_darkoak:4, 深色橡木书架
chisel:bookshelf_darkoak:5, 深色橡木书架
chisel:bookshelf_darkoak:6, 深色橡木书架
chisel:bookshelf_darkoak:7, 深色橡木书架
chisel:bookshelf_darkoak:8, 深色橡木书架
chisel:bookshelf_darkoak:9, 深色橡木书架
chisel:bricks:0, 砖块
chisel:bricks:1, 砖块
chisel:bricks:2, 砖块
chisel:bricks:3, 砖块
chisel:bricks:4, 砖块
chisel:bricks:5, 砖块
chisel:bricks:6, 砖块
chisel:bricks:7, 砖块
chisel:bricks:8, 砖块
chisel:bricks:9, 砖块
chisel:bricks:10, 砖块
chisel:bricks:11, 砖块
chisel:bricks:12, 砖块
chisel:bricks:13, 砖块
chisel:bricks:14, 砖块
chisel:bricks:15, 砖块
chisel:bricks1:0, 砖块
chisel:bricks1:1, 砖块
chisel:bricks1:2, 砖块
chisel:bricks1:3, 砖块
chisel:bricks1:4, 砖块
chisel:bricks1:5, 砖块
chisel:bricks1:6, 砖块
chisel:bricks1:7, 砖块
chisel:bricks1:8, 砖块
chisel:bricks1:9, 砖块
chisel:bricks2:0, 砖块
chisel:bricks2:1, 砖块
chisel:bricks2:2, 砖块
chisel:bricks2:3, 砖块
chisel:bricks2:4, 砖块
chisel:bricks2:5, 砖块
chisel:blockbronze:0, 青铜块
chisel:blockbronze:1, 青铜块
chisel:blockbronze:2, 青铜块
chisel:blockbronze:3, 青铜块
chisel:blockbronze:4, 青铜块
chisel:blockbronze:5, 青铜块
chisel:blockbronze:6, 青铜块
chisel:brownstone:0, 褐砂石
chisel:brownstone:1, 褐砂石
chisel:brownstone:2, 褐砂石
chisel:brownstone:3, 褐砂石
chisel:brownstone:4, 褐砂石
chisel:brownstone:5, 褐砂石
chisel:brownstone:6, 褐砂石
chisel:brownstone:7, 褐砂石
chisel:brownstone:8, 褐砂石
chisel:brownstone:9, 褐砂石
chisel:certus:0, Block of Certus Quartz
chisel:certus:1, Block of Certus Quartz
chisel:certus:2, Block of Certus Quartz
chisel:certus:3, Block of Certus Quartz
chisel:certus:4, Block of Certus Quartz
chisel:certus:5, Block of Certus Quartz
chisel:certus:6, Block of Certus Quartz
chisel:certus:7, Block of Certus Quartz
chisel:certus:8, Block of Certus Quartz
chisel:certus:9, Block of Certus Quartz
chisel:certus:10, Block of Certus Quartz
chisel:certus:11, Block of Certus Quartz
chisel:certus:12, Block of Certus Quartz
chisel:certus:13, Block of Certus Quartz
chisel:certus:14, Block of Certus Quartz
chisel:certus:15, Block of Certus Quartz
chisel:certus1:0, Block of Certus Quartz
chisel:certus1:1, Block of Certus Quartz
chisel:certus1:2, Block of Certus Quartz
chisel:certus1:3, Block of Certus Quartz
chisel:certus1:4, Block of Certus Quartz
chisel:certus1:5, Block of Certus Quartz
chisel:certus1:6, Block of Certus Quartz
chisel:certus1:7, Block of Certus Quartz
chisel:certus1:8, Block of Certus Quartz
chisel:certus1:9, Block of Certus Quartz
chisel:certus1:10, Block of Certus Quartz
chisel:certus1:11, Block of Certus Quartz
chisel:certus1:12, Block of Certus Quartz
chisel:certus1:13, Block of Certus Quartz
chisel:certus1:14, Block of Certus Quartz
chisel:certus1:15, Block of Certus Quartz
chisel:certus2:0, Block of Certus Quartz
chisel:certus2:1, Block of Certus Quartz
chisel:carpet_black:0, 黑色地毯
chisel:carpet_black:1, 黑色地毯
chisel:carpet_red:0, 红色地毯
chisel:carpet_red:1, 红色地毯
chisel:carpet_green:0, 绿色地毯
chisel:carpet_green:1, 绿色地毯
chisel:carpet_brown:0, 棕色地毯
chisel:carpet_brown:1, 棕色地毯
chisel:carpet_blue:0, 蓝色地毯
chisel:carpet_blue:1, 蓝色地毯
chisel:carpet_purple:0, 紫色地毯
chisel:carpet_purple:1, 紫色地毯
chisel:carpet_cyan:0, 青色地毯
chisel:carpet_cyan:1, 青色地毯
chisel:carpet_lightgray:0, 淡灰色地毯
chisel:carpet_lightgray:1, 淡灰色地毯
chisel:carpet_gray:0, 灰色地毯
chisel:carpet_gray:1, 灰色地毯
chisel:carpet_pink:0, 粉红色地毯
chisel:carpet_pink:1, 粉红色地毯
chisel:carpet_lime:0, 黄绿色地毯
chisel:carpet_lime:1, 黄绿色地毯
chisel:carpet_yellow:0, 黄色地毯
chisel:carpet_yellow:1, 黄色地毯
chisel:carpet_lightblue:0, 淡蓝色地毯
chisel:carpet_lightblue:1, 淡蓝色地毯
chisel:carpet_magenta:0, 品红色地毯
chisel:carpet_magenta:1, 品红色地毯
chisel:carpet_orange:0, 橙色地毯
chisel:carpet_orange:1, 橙色地毯
chisel:carpet_white:0, 羊毛
chisel:carpet_white:1, 羊毛
chisel:block_charcoal:0, 木炭块
chisel:block_charcoal:1, 木炭块
chisel:block_charcoal:2, 木炭块
chisel:block_charcoal:3, 木炭块
chisel:block_charcoal:4, 木炭块
chisel:block_charcoal:5, 木炭块
chisel:block_charcoal:6, 木炭块
chisel:block_charcoal:7, 木炭块
chisel:block_charcoal:8, 木炭块
chisel:block_charcoal:9, 木炭块
chisel:block_charcoal:10, 木炭块
chisel:block_charcoal:11, 木炭块
chisel:block_charcoal:12, 木炭块
chisel:block_charcoal:13, 木炭块
chisel:block_charcoal:14, 木炭块
chisel:block_charcoal:15, 木炭块
chisel:block_charcoal1:0, 木炭块
chisel:block_charcoal1:1, 木炭块
chisel:block_charcoal1:2, 木炭块
chisel:block_charcoal1:3, 木炭块
chisel:block_charcoal1:4, 木炭块
chisel:block_charcoal1:5, 木炭块
chisel:block_charcoal1:6, 木炭块
chisel:block_charcoal1:7, 木炭块
chisel:block_charcoal1:8, 木炭块
chisel:block_charcoal1:9, 木炭块
chisel:block_charcoal1:10, 木炭块
chisel:block_charcoal1:11, 木炭块
chisel:block_charcoal1:12, 木炭块
chisel:block_charcoal1:13, 木炭块
chisel:block_charcoal1:14, 木炭块
chisel:block_charcoal1:15, 木炭块
chisel:block_charcoal2:0, 木炭块
chisel:block_charcoal2:1, 木炭块
chisel:cloud:0, 云朵
chisel:cloud:1, 云朵
chisel:cloud:2, 云朵
chisel:cloud:3, 云朵
chisel:cloud:4, 云朵
chisel:blockcobalt:0, 钴块
chisel:blockcobalt:1, 钴块
chisel:blockcobalt:2, 钴块
chisel:blockcobalt:3, 钴块
chisel:blockcobalt:4, 钴块
chisel:blockcobalt:5, 钴块
chisel:blockcobalt:6, 钴块
chisel:cobblestone:0, 圆石
chisel:cobblestone:1, 圆石
chisel:cobblestone:2, 圆石
chisel:cobblestone:3, 圆石
chisel:cobblestone:4, 圆石
chisel:cobblestone:5, 圆石
chisel:cobblestone:6, 圆石
chisel:cobblestone:7, 圆石
chisel:cobblestone:8, 圆石
chisel:cobblestone:9, 圆石
chisel:cobblestone:10, 圆石
chisel:cobblestone:11, 圆石
chisel:cobblestone:12, 圆石
chisel:cobblestone:13, 圆石
chisel:cobblestone:14, 圆石
chisel:cobblestone:15, 圆石
chisel:cobblestone1:0, 圆石
chisel:cobblestone1:1, 圆石
chisel:cobblestone1:2, 圆石
chisel:cobblestone1:3, 圆石
chisel:cobblestone1:4, 圆石
chisel:cobblestone1:5, 圆石
chisel:cobblestone1:6, 圆石
chisel:cobblestone1:7, 圆石
chisel:cobblestone1:8, 圆石
chisel:cobblestone1:9, 圆石
chisel:cobblestone2:0, 圆石
chisel:cobblestone2:1, 圆石
chisel:cobblestone2:2, 圆石
chisel:cobblestone2:3, 圆石
chisel:cobblestone2:4, 圆石
chisel:cobblestone2:5, 圆石
chisel:cobblestone2:6, 圆石
chisel:cobblestone2:7, 圆石
chisel:cobblestone2:8, 圆石
chisel:cobblestone2:9, 圆石
chisel:block_coal:0, 煤炭块
chisel:block_coal:1, 煤炭块
chisel:block_coal:2, 煤炭块
chisel:block_coal:3, 煤炭块
chisel:block_coal:4, 煤炭块
